customer_id,signup_date,signup_channel,campaign,location_id,city,state,membership_type,age,income_band,vehicle_type
C008798,2022-01-30,Google Ads,Campaign_10,L027,Birmingham,AL,None,27,75-100k,Truck
C008799,2023-05-21,Local Promo,Campaign_8,L011,Birmingham,AL,Premium,38,<40k,Truck
C008800,2024-03-11,Meta Ads,Campaign_7,L004,Birmingham,AL,Premium,36,40-75k,Truck
C008801,2022-04-11,Google Ads,Campaign_10,L028,Atlanta,GA,Basic,47,40-75k,Van
C008802,2024-09-03,Google Ads,Campaign_5,L012,Nashville,TN,None,46,100k+,Sedan
C008803,2025-04-06,Google Ads,Campaign_2,L009,Nashville,TN,Basic,26,75-100k,Sedan
C008804,2025-06-16,Meta Ads,Campaign_7,L007,Nashville,TN,Basic,44,<40k,SUV
C008805,2024-11-09,Google Ads,Campaign_11,L011,Nashville,TN,None,28,40-75k,SUV
C008806,2022-08-26,Local Promo,Campaign_3,L020,Atlanta,GA,None,57,100k+,Van
C008807,2024-11-14,Referral,Campaign_5,L007,Atlanta,GA,None,40,75-100k,Sedan
C008808,2025-05-27,Meta Ads,Campaign_8,L014,Dallas,TX,Basic,33,75-100k,Van
C008809,2025-12-11,Fundraising,Campaign_10,L005,Charlotte,NC,None,27,75-100k,Truck
C008810,2023-04-10,Google Ads,Campaign_12,L014,Dallas,TX,Basic,30,100k+,Van
C008811,2022-12-28,Fleet,Campaign_8,L004,Orlando,FL,Unlimited,22,100k+,Sedan
C008812,2024-06-14,Organic,Campaign_4,L021,Nashville,TN,Basic,39,75-100k,Truck
C008813,2023-02-04,Referral,Campaign_5,L030,Orlando,FL,Basic,41,<40k,Van
C008814,2025-09-24,Referral,Campaign_9,L020,Orlando,FL,Unlimited,39,40-75k,Truck
C008815,2025-01-07,Referral,Campaign_4,L026,Dallas,TX,Basic,69,<40k,Van
C008816,2025-12-12,Organic,Campaign_9,L011,Atlanta,GA,Basic,38,75-100k,Sedan
C008817,2024-07-03,Organic,Campaign_4,L023,Orlando,FL,Basic,67,75-100k,SUV
C008818,2022-06-24,Google Ads,Campaign_10,L023,Nashville,TN,None,25,75-100k,SUV
C008819,2022-05-26,Organic,Campaign_5,L010,Nashville,TN,Premium,64,<40k,Van
C008820,2024-08-05,Meta Ads,Campaign_3,L010,Dallas,TX,Basic,27,75-100k,Van
C008821,2023-06-20,Meta Ads,Campaign_5,L001,Birmingham,AL,None,67,75-100k,SUV
C008822,2025-10-03,Fundraising,Campaign_8,L021,Charlotte,NC,Unlimited,62,100k+,Sedan
C008823,2023-02-16,Google Ads,Campaign_5,L030,Nashville,TN,Premium,47,100k+,Van
C008824,2023-04-20,Meta Ads,Campaign_8,L026,Birmingham,AL,Unlimited,60,100k+,Van
C008825,2023-10-19,Meta Ads,Campaign_11,L021,Birmingham,AL,None,18,<40k,Van
C008826,2025-12-12,Organic,Campaign_6,L025,Charlotte,NC,Premium,70,<40k,Truck
C008827,2022-02-17,Google Ads,Campaign_3,L027,Dallas,TX,Premium,69,40-75k,Truck
C008828,2024-04-15,Google Ads,Campaign_6,L024,Birmingham,AL,Unlimited,20,75-100k,Sedan
C008829,2025-12-29,Google Ads,Campaign_2,L016,Charlotte,NC,Unlimited,21,40-75k,SUV
C008830,2022-10-12,Organic,Campaign_10,L005,Birmingham,AL,Basic,70,75-100k,Sedan
C008831,2025-12-04,Fundraising,Campaign_10,L001,Atlanta,GA,Unlimited,18,40-75k,Truck
C008832,2022-04-02,Referral,Campaign_12,L003,Birmingham,AL,None,37,100k+,Truck
C008833,2025-10-13,Organic,Campaign_3,L020,Dallas,TX,Basic,54,<40k,Truck
C008834,2024-01-29,Organic,Campaign_3,L008,Nashville,TN,Basic,48,40-75k,Sedan
C008835,2023-06-02,Google Ads,Campaign_8,L012,Orlando,FL,Premium,48,75-100k,Truck
C008836,2024-02-11,Referral,Campaign_5,L010,Orlando,FL,None,26,100k+,SUV
C008837,2023-02-05,Organic,Campaign_4,L025,Atlanta,GA,Basic,58,75-100k,Van
C008838,2023-12-03,Referral,Campaign_10,L030,Birmingham,AL,None,20,40-75k,Truck
C008839,2025-02-23,Organic,Campaign_1,L018,Atlanta,GA,None,26,75-100k,Sedan
C008840,2023-03-03,Organic,Campaign_2,L014,Birmingham,AL,Premium,68,<40k,Van
C008841,2025-09-17,Referral,Campaign_11,L028,Nashville,TN,None,65,75-100k,Sedan
C008842,2023-02-17,Organic,Campaign_11,L024,Nashville,TN,Unlimited,54,40-75k,Truck
C008843,2022-09-01,Google Ads,Campaign_11,L016,Dallas,TX,Unlimited,65,40-75k,SUV
C008844,2023-08-07,Referral,Campaign_11,L021,Charlotte,NC,Premium,32,<40k,Van
C008845,2022-08-16,Meta Ads,Campaign_12,L027,Orlando,FL,None,27,<40k,SUV
C008846,2022-07-08,Fleet,Campaign_11,L001,Dallas,TX,None,45,40-75k,SUV
C008847,2023-03-27,Google Ads,Campaign_9,L030,Birmingham,AL,Basic,42,100k+,Sedan
C008848,2025-10-14,Google Ads,Campaign_11,L026,Birmingham,AL,Premium,70,<40k,Sedan
C008849,2022-11-12,Referral,Campaign_9,L018,Atlanta,GA,Unlimited,33,100k+,Van
C008850,2022-01-13,Local Promo,Campaign_3,L026,Charlotte,NC,None,60,75-100k,Van
C008851,2025-05-30,Meta Ads,Campaign_4,L026,Nashville,TN,Premium,40,100k+,Truck
C008852,2023-07-08,Meta Ads,Campaign_2,L029,Charlotte,NC,Unlimited,22,40-75k,Truck
C008853,2023-08-21,Referral,Campaign_12,L006,Dallas,TX,None,51,100k+,SUV
C008854,2025-04-27,Fleet,Campaign_12,L013,Orlando,FL,None,28,75-100k,Sedan
C008855,2025-09-20,Google Ads,Campaign_4,L017,Atlanta,GA,Premium,62,75-100k,SUV
C008856,2022-04-28,Fleet,Campaign_2,L016,Atlanta,GA,Basic,58,75-100k,Sedan
C008857,2023-06-20,Meta Ads,Campaign_1,L020,Nashville,TN,None,20,<40k,SUV
C008858,2025-06-28,Meta Ads,Campaign_6,L025,Charlotte,NC,None,48,40-75k,Van
C008859,2025-06-14,Google Ads,Campaign_10,L011,Atlanta,GA,Basic,33,<40k,Sedan
C008860,2024-02-24,Fleet,Campaign_8,L008,Charlotte,NC,None,32,40-75k,SUV
C008861,2024-06-29,Google Ads,Campaign_6,L027,Dallas,TX,Premium,31,75-100k,Sedan
C008862,2022-12-31,Referral,Campaign_5,L019,Charlotte,NC,Unlimited,42,100k+,SUV
C008863,2023-04-28,Google Ads,Campaign_6,L018,Orlando,FL,None,40,75-100k,SUV
C008864,2022-02-25,Organic,Campaign_1,L022,Birmingham,AL,Basic,25,75-100k,Truck
C008865,2023-09-13,Organic,Campaign_9,L028,Nashville,TN,Basic,37,100k+,SUV
C008866,2022-01-09,Google Ads,Campaign_5,L002,Dallas,TX,Basic,41,<40k,Van
C008867,2022-01-29,Referral,Campaign_11,L005,Atlanta,GA,Basic,28,<40k,Van
C008868,2024-07-23,Referral,Campaign_10,L020,Nashville,TN,Basic,21,40-75k,Truck
C008869,2023-05-30,Meta Ads,Campaign_11,L020,Charlotte,NC,None,51,40-75k,Sedan
C008870,2022-02-23,Meta Ads,Campaign_3,L001,Atlanta,GA,None,62,75-100k,Sedan
C008871,2022-04-17,Referral,Campaign_11,L016,Atlanta,GA,Premium,26,<40k,Sedan
C008872,2022-11-04,Meta Ads,Campaign_8,L006,Orlando,FL,None,56,75-100k,Van
C008873,2023-11-01,Fundraising,Campaign_2,L005,Nashville,TN,None,45,40-75k,Van
C008874,2022-04-25,Google Ads,Campaign_1,L016,Charlotte,NC,None,66,100k+,SUV
C008875,2023-03-02,Referral,Campaign_1,L026,Charlotte,NC,None,29,40-75k,Truck
C008876,2022-07-31,Organic,Campaign_7,L014,Dallas,TX,Basic,45,40-75k,Sedan
C008877,2022-12-03,Google Ads,Campaign_5,L014,Dallas,TX,None,28,<40k,SUV
C008878,2023-03-15,Referral,Campaign_6,L019,Nashville,TN,Basic,63,75-100k,SUV
C008879,2025-08-01,Google Ads,Campaign_6,L013,Orlando,FL,None,40,100k+,SUV
C008880,2022-05-11,Referral,Campaign_3,L020,Orlando,FL,Premium,64,75-100k,Sedan
C008881,2025-04-09,Meta Ads,Campaign_10,L010,Charlotte,NC,Basic,37,<40k,Truck
C008882,2024-10-17,Google Ads,Campaign_4,L025,Nashville,TN,None,46,100k+,SUV
C008883,2024-07-14,Google Ads,Campaign_12,L027,Orlando,FL,Premium,29,75-100k,Van
C008884,2023-08-22,Meta Ads,Campaign_6,L018,Orlando,FL,Premium,45,75-100k,Van
C008885,2024-06-13,Referral,Campaign_10,L012,Dallas,TX,Premium,60,75-100k,Van
C008886,2024-09-22,Meta Ads,Campaign_1,L011,Charlotte,NC,None,25,100k+,Truck
C008887,2022-04-18,Fundraising,Campaign_8,L020,Dallas,TX,Premium,64,100k+,Truck
C008888,2023-11-22,Local Promo,Campaign_2,L012,Birmingham,AL,None,55,<40k,Truck
C008889,2025-06-16,Meta Ads,Campaign_6,L014,Atlanta,GA,Premium,50,100k+,Sedan
C008890,2023-09-28,Google Ads,Campaign_7,L009,Atlanta,GA,Basic,42,100k+,Truck
C008891,2022-04-05,Meta Ads,Campaign_9,L002,Charlotte,NC,None,68,75-100k,Van
C008892,2024-04-14,Google Ads,Campaign_12,L021,Birmingham,AL,None,42,40-75k,SUV
C008893,2024-10-30,Google Ads,Campaign_1,L023,Nashville,TN,Basic,36,<40k,Van
C008894,2022-10-19,Google Ads,Campaign_6,L001,Dallas,TX,None,69,40-75k,Sedan
C008895,2025-08-02,Fleet,Campaign_3,L006,Orlando,FL,Basic,39,40-75k,Sedan
C008896,2023-01-13,Meta Ads,Campaign_9,L001,Atlanta,GA,Premium,29,75-100k,Truck
C008897,2025-12-04,Fleet,Campaign_3,L029,Dallas,TX,None,49,100k+,SUV
C008898,2023-10-26,Meta Ads,Campaign_2,L029,Charlotte,NC,Basic,36,100k+,Truck
C008899,2025-04-23,Meta Ads,Campaign_11,L003,Dallas,TX,Premium,38,<40k,SUV
C008900,2025-10-10,Fundraising,Campaign_6,L009,Orlando,FL,Unlimited,41,40-75k,Truck
C008901,2023-04-03,Meta Ads,Campaign_4,L011,Charlotte,NC,None,50,75-100k,Sedan
C008902,2024-06-06,Fundraising,Campaign_6,L008,Orlando,FL,Basic,40,75-100k,SUV
C008903,2022-10-01,Google Ads,Campaign_12,L016,Orlando,FL,Premium,59,75-100k,Sedan
C008904,2022-09-23,Meta Ads,Campaign_10,L023,Birmingham,AL,None,20,<40k,Sedan
C008905,2024-10-13,Fleet,Campaign_5,L025,Charlotte,NC,None,54,100k+,SUV
C008906,2022-05-10,Google Ads,Campaign_2,L010,Birmingham,AL,None,56,100k+,SUV
C008907,2023-03-06,Organic,Campaign_1,L019,Dallas,TX,None,52,<40k,Sedan
C008908,2023-10-07,Organic,Campaign_1,L010,Charlotte,NC,Basic,61,75-100k,Van
C008909,2025-07-24,Local Promo,Campaign_10,L021,Birmingham,AL,None,46,75-100k,Sedan
C008910,2022-02-27,Local Promo,Campaign_6,L020,Charlotte,NC,None,49,75-100k,SUV
C008911,2023-06-21,Referral,Campaign_5,L012,Charlotte,NC,Basic,56,75-100k,SUV
C008912,2022-07-02,Google Ads,Campaign_12,L010,Birmingham,AL,Premium,28,<40k,Truck
C008913,2022-07-03,Google Ads,Campaign_3,L018,Orlando,FL,None,58,100k+,Truck
C008914,2023-07-10,Meta Ads,Campaign_1,L027,Orlando,FL,Premium,47,100k+,SUV
C008915,2023-10-27,Google Ads,Campaign_1,L023,Nashville,TN,None,41,75-100k,Sedan
C008916,2023-11-17,Google Ads,Campaign_10,L002,Birmingham,AL,Basic,54,40-75k,Van
C008917,2024-01-28,Meta Ads,Campaign_8,L001,Dallas,TX,None,46,100k+,Sedan
C008918,2025-10-28,Google Ads,Campaign_2,L030,Dallas,TX,Basic,60,100k+,Truck
C008919,2022-08-19,Local Promo,Campaign_6,L027,Atlanta,GA,Premium,24,40-75k,Truck
C008920,2025-02-13,Fleet,Campaign_7,L028,Atlanta,GA,None,56,75-100k,Truck
C008921,2025-04-19,Fundraising,Campaign_9,L006,Nashville,TN,None,49,100k+,Sedan
C008922,2025-11-20,Fundraising,Campaign_10,L020,Dallas,TX,None,26,40-75k,Van
C008923,2025-05-11,Organic,Campaign_2,L027,Charlotte,NC,None,41,100k+,Truck
C008924,2025-05-09,Meta Ads,Campaign_7,L029,Birmingham,AL,Premium,19,40-75k,Van
C008925,2024-05-19,Referral,Campaign_1,L001,Birmingham,AL,Unlimited,28,40-75k,Truck
C008926,2022-06-07,Organic,Campaign_3,L001,Charlotte,NC,Basic,57,75-100k,Truck
C008927,2025-04-15,Google Ads,Campaign_7,L019,Charlotte,NC,Unlimited,25,75-100k,Van
C008928,2023-02-25,Organic,Campaign_5,L020,Charlotte,NC,Premium,34,40-75k,Truck
C008929,2025-07-24,Meta Ads,Campaign_7,L007,Charlotte,NC,Basic,31,100k+,Truck
C008930,2025-03-07,Fleet,Campaign_12,L024,Orlando,FL,None,35,<40k,SUV
C008931,2025-01-12,Meta Ads,Campaign_8,L029,Charlotte,NC,None,63,100k+,Sedan
C008932,2022-08-20,Local Promo,Campaign_9,L003,Orlando,FL,None,58,<40k,Sedan
C008933,2023-04-18,Google Ads,Campaign_8,L020,Atlanta,GA,None,38,40-75k,SUV
C008934,2023-02-18,Organic,Campaign_5,L008,Birmingham,AL,Basic,28,75-100k,Sedan
C008935,2025-07-13,Google Ads,Campaign_1,L022,Dallas,TX,Unlimited,47,<40k,SUV
C008936,2024-09-29,Fundraising,Campaign_8,L025,Orlando,FL,None,56,100k+,SUV
C008937,2023-05-19,Referral,Campaign_9,L016,Charlotte,NC,Basic,66,<40k,Sedan
C008938,2023-01-29,Google Ads,Campaign_3,L006,Charlotte,NC,None,65,<40k,SUV
C008939,2023-01-06,Organic,Campaign_5,L010,Birmingham,AL,Basic,51,75-100k,SUV
C008940,2023-10-14,Meta Ads,Campaign_10,L016,Birmingham,AL,Premium,50,<40k,Van
C008941,2023-06-08,Organic,Campaign_6,L016,Orlando,FL,Premium,25,<40k,Truck
C008942,2022-10-17,Google Ads,Campaign_6,L020,Charlotte,NC,Basic,55,<40k,Sedan
C008943,2025-12-11,Meta Ads,Campaign_3,L017,Charlotte,NC,Basic,36,40-75k,SUV
C008944,2023-07-18,Local Promo,Campaign_8,L002,Birmingham,AL,Premium,63,<40k,SUV
C008945,2025-07-07,Meta Ads,Campaign_4,L016,Birmingham,AL,Premium,49,75-100k,SUV
C008946,2023-06-12,Fleet,Campaign_4,L029,Birmingham,AL,Basic,21,75-100k,Van
C008947,2025-03-21,Google Ads,Campaign_6,L023,Atlanta,GA,Premium,69,<40k,Van
C008948,2023-04-03,Google Ads,Campaign_4,L030,Atlanta,GA,Unlimited,40,<40k,SUV
C008949,2024-04-16,Organic,Campaign_3,L025,Orlando,FL,None,28,<40k,Sedan
C008950,2025-07-10,Google Ads,Campaign_3,L020,Nashville,TN,None,62,100k+,Van
C008951,2025-02-06,Fleet,Campaign_5,L013,Nashville,TN,None,29,<40k,Sedan
C008952,2024-02-29,Organic,Campaign_1,L021,Dallas,TX,Unlimited,21,100k+,SUV
C008953,2022-03-31,Meta Ads,Campaign_3,L004,Orlando,FL,Basic,70,40-75k,Truck
C008954,2022-01-21,Organic,Campaign_11,L013,Dallas,TX,Basic,45,75-100k,Truck
C008955,2025-09-29,Google Ads,Campaign_7,L005,Atlanta,GA,None,54,40-75k,Sedan
C008956,2025-11-26,Organic,Campaign_12,L011,Atlanta,GA,Unlimited,20,<40k,Sedan
C008957,2023-05-07,Google Ads,Campaign_5,L030,Nashville,TN,None,56,100k+,Truck
C008958,2022-02-25,Meta Ads,Campaign_3,L027,Orlando,FL,Premium,54,<40k,Truck
C008959,2024-11-07,Meta Ads,Campaign_10,L009,Orlando,FL,Unlimited,40,75-100k,Truck
C008960,2025-05-01,Google Ads,Campaign_3,L012,Dallas,TX,Unlimited,36,100k+,SUV
C008961,2025-09-11,Organic,Campaign_5,L016,Birmingham,AL,Premium,34,75-100k,SUV
C008962,2025-10-22,Meta Ads,Campaign_8,L027,Birmingham,AL,Premium,41,100k+,SUV
C008963,2025-03-11,Google Ads,Campaign_10,L001,Nashville,TN,None,34,100k+,Truck
C008964,2022-07-26,Meta Ads,Campaign_5,L009,Nashville,TN,Unlimited,37,100k+,Truck
C008965,2024-09-20,Local Promo,Campaign_9,L003,Nashville,TN,Basic,69,75-100k,Truck
C008966,2022-11-24,Organic,Campaign_3,L023,Nashville,TN,None,50,100k+,Truck
C008967,2024-02-16,Local Promo,Campaign_1,L029,Nashville,TN,Premium,53,40-75k,Sedan
C008968,2023-05-28,Referral,Campaign_2,L016,Atlanta,GA,Basic,53,75-100k,SUV
C008969,2022-06-06,Fundraising,Campaign_10,L004,Atlanta,GA,Unlimited,32,100k+,Van
C008970,2023-11-28,Referral,Campaign_9,L008,Nashville,TN,None,57,40-75k,Van
C008971,2024-09-20,Organic,Campaign_3,L024,Dallas,TX,Basic,67,100k+,Sedan
C008972,2024-01-12,Meta Ads,Campaign_3,L006,Nashville,TN,None,34,<40k,SUV
C008973,2023-10-12,Meta Ads,Campaign_12,L007,Birmingham,AL,Basic,51,40-75k,Truck
C008974,2022-07-20,Meta Ads,Campaign_5,L016,Atlanta,GA,None,26,40-75k,SUV
C008975,2024-07-21,Local Promo,Campaign_1,L015,Atlanta,GA,Basic,37,<40k,Van
C008976,2023-12-09,Google Ads,Campaign_8,L002,Atlanta,GA,None,61,<40k,Van
C008977,2023-04-29,Fleet,Campaign_4,L020,Atlanta,GA,Premium,56,100k+,Van
C008978,2023-03-06,Meta Ads,Campaign_6,L006,Atlanta,GA,Unlimited,24,<40k,Truck
C008979,2024-12-20,Google Ads,Campaign_11,L015,Atlanta,GA,Unlimited,41,75-100k,SUV
C008980,2024-04-30,Google Ads,Campaign_3,L003,Atlanta,GA,None,51,75-100k,Truck
C008981,2022-07-24,Meta Ads,Campaign_1,L018,Charlotte,NC,None,51,75-100k,Sedan
C008982,2024-12-16,Organic,Campaign_2,L026,Birmingham,AL,Premium,56,75-100k,SUV
C008983,2025-02-23,Local Promo,Campaign_8,L027,Birmingham,AL,Basic,63,40-75k,Truck
C008984,2022-10-04,Meta Ads,Campaign_1,L014,Charlotte,NC,None,34,40-75k,SUV
C008985,2025-09-09,Google Ads,Campaign_12,L021,Orlando,FL,Basic,38,75-100k,SUV
C008986,2023-09-25,Google Ads,Campaign_4,L010,Atlanta,GA,Premium,54,100k+,Sedan
C008987,2025-05-05,Organic,Campaign_3,L021,Dallas,TX,None,18,75-100k,Sedan
C008988,2025-03-03,Organic,Campaign_4,L006,Charlotte,NC,None,36,40-75k,Truck
C008989,2023-02-06,Meta Ads,Campaign_1,L028,Charlotte,NC,Premium,19,<40k,Van
C008990,2023-04-06,Organic,Campaign_7,L007,Birmingham,AL,None,32,40-75k,Truck
C008991,2025-08-19,Referral,Campaign_1,L022,Atlanta,GA,None,51,100k+,SUV
C008992,2023-09-19,Referral,Campaign_8,L017,Nashville,TN,Basic,33,<40k,Van
C008993,2022-09-01,Organic,Campaign_2,L030,Atlanta,GA,Unlimited,28,75-100k,Van
C008994,2025-06-22,Referral,Campaign_10,L014,Orlando,FL,None,56,<40k,Sedan
C008995,2022-10-28,Meta Ads,Campaign_2,L019,Nashville,TN,Unlimited,50,40-75k,Van
C008996,2022-11-30,Google Ads,Campaign_5,L021,Nashville,TN,Basic,57,75-100k,SUV
C008997,2022-03-18,Referral,Campaign_7,L019,Dallas,TX,Basic,55,<40k,Truck
C008998,2022-10-21,Local Promo,Campaign_4,L003,Orlando,FL,Premium,23,100k+,Van
C008999,2024-11-03,Referral,Campaign_6,L004,Orlando,FL,Premium,45,100k+,Truck
C009000,2022-04-26,Referral,Campaign_9,L002,Birmingham,AL,Basic,21,75-100k,Truck
C009001,2023-08-31,Organic,Campaign_3,L015,Birmingham,AL,Premium,46,100k+,Sedan
C009002,2022-08-28,Fleet,Campaign_3,L008,Charlotte,NC,None,24,100k+,SUV
C009003,2023-11-27,Meta Ads,Campaign_6,L003,Dallas,TX,Unlimited,19,<40k,Sedan
C009004,2023-03-18,Organic,Campaign_7,L025,Dallas,TX,None,52,75-100k,Van
C009005,2023-10-02,Referral,Campaign_10,L025,Atlanta,GA,Unlimited,48,40-75k,Truck
C009006,2024-07-12,Local Promo,Campaign_2,L024,Charlotte,NC,Premium,62,75-100k,Truck
C009007,2024-10-26,Google Ads,Campaign_7,L008,Birmingham,AL,Unlimited,21,40-75k,Sedan
C009008,2022-12-23,Organic,Campaign_2,L018,Orlando,FL,Unlimited,28,40-75k,Van
C009009,2023-02-01,Meta Ads,Campaign_3,L011,Dallas,TX,None,70,<40k,Sedan
C009010,2022-10-13,Organic,Campaign_11,L017,Orlando,FL,None,20,40-75k,Sedan
C009011,2022-04-18,Referral,Campaign_7,L005,Atlanta,GA,Unlimited,32,100k+,Sedan
C009012,2024-01-14,Referral,Campaign_7,L026,Birmingham,AL,Unlimited,47,75-100k,SUV
C009013,2025-10-17,Organic,Campaign_3,L028,Nashville,TN,Premium,27,40-75k,Truck
C009014,2023-07-31,Local Promo,Campaign_6,L027,Dallas,TX,Premium,66,75-100k,Van
C009015,2024-02-10,Organic,Campaign_2,L014,Atlanta,GA,Basic,56,<40k,Truck
C009016,2024-01-29,Referral,Campaign_10,L027,Nashville,TN,None,21,40-75k,Van
C009017,2023-11-24,Local Promo,Campaign_6,L024,Atlanta,GA,Unlimited,36,40-75k,SUV
C009018,2024-06-22,Organic,Campaign_5,L014,Atlanta,GA,Premium,45,100k+,Van
C009019,2022-09-15,Referral,Campaign_7,L030,Atlanta,GA,Premium,62,100k+,Van
C009020,2022-06-01,Organic,Campaign_5,L021,Dallas,TX,Unlimited,46,<40k,Truck
C009021,2023-12-30,Meta Ads,Campaign_3,L025,Nashville,TN,None,27,75-100k,SUV
C009022,2025-11-18,Local Promo,Campaign_6,L020,Birmingham,AL,Premium,68,100k+,Truck
C009023,2022-10-29,Local Promo,Campaign_5,L020,Nashville,TN,None,46,<40k,Van
C009024,2023-07-11,Google Ads,Campaign_8,L003,Atlanta,GA,Unlimited,57,100k+,Sedan
C009025,2025-11-23,Google Ads,Campaign_4,L010,Charlotte,NC,Premium,66,100k+,SUV
C009026,2022-05-22,Local Promo,Campaign_7,L002,Birmingham,AL,Premium,25,75-100k,Van
C009027,2023-12-04,Google Ads,Campaign_10,L020,Atlanta,GA,Premium,41,40-75k,Sedan
C009028,2022-07-16,Fleet,Campaign_11,L024,Charlotte,NC,Basic,61,75-100k,Truck
C009029,2023-01-11,Meta Ads,Campaign_1,L003,Nashville,TN,Basic,40,<40k,Truck
C009030,2023-03-14,Google Ads,Campaign_8,L020,Charlotte,NC,Unlimited,68,<40k,Van
C009031,2025-01-27,Fleet,Campaign_9,L026,Birmingham,AL,Unlimited,50,40-75k,Truck
C009032,2024-12-15,Organic,Campaign_12,L012,Charlotte,NC,Premium,40,40-75k,Van
C009033,2023-06-19,Google Ads,Campaign_5,L021,Nashville,TN,Premium,53,100k+,Truck
C009034,2025-06-09,Referral,Campaign_10,L019,Dallas,TX,Unlimited,67,100k+,Truck
C009035,2022-09-30,Local Promo,Campaign_12,L010,Nashville,TN,Unlimited,28,<40k,Truck
C009036,2023-03-13,Fleet,Campaign_9,L006,Dallas,TX,Unlimited,69,100k+,Truck
C009037,2024-04-06,Google Ads,Campaign_5,L019,Orlando,FL,Premium,49,75-100k,Sedan
C009038,2025-11-19,Organic,Campaign_9,L028,Dallas,TX,None,59,100k+,Van
C009039,2023-01-07,Google Ads,Campaign_4,L002,Nashville,TN,Premium,66,<40k,Truck
C009040,2024-12-21,Meta Ads,Campaign_9,L028,Birmingham,AL,Basic,43,100k+,Truck
C009041,2024-02-04,Referral,Campaign_2,L028,Birmingham,AL,Unlimited,56,40-75k,SUV
C009042,2023-08-04,Local Promo,Campaign_8,L003,Dallas,TX,Basic,59,40-75k,Van
C009043,2023-11-20,Meta Ads,Campaign_4,L015,Atlanta,GA,None,24,<40k,Sedan
C009044,2022-10-28,Meta Ads,Campaign_10,L026,Charlotte,NC,None,41,100k+,SUV
C009045,2023-10-14,Fundraising,Campaign_9,L028,Birmingham,AL,Basic,49,75-100k,Van
C009046,2022-04-24,Google Ads,Campaign_4,L027,Nashville,TN,None,29,<40k,SUV
C009047,2024-02-10,Organic,Campaign_4,L022,Birmingham,AL,Basic,58,<40k,Sedan
C009048,2023-08-14,Google Ads,Campaign_7,L009,Nashville,TN,Unlimited,68,<40k,Van
C009049,2022-11-19,Meta Ads,Campaign_10,L027,Charlotte,NC,None,60,75-100k,Sedan
C009050,2025-09-09,Google Ads,Campaign_4,L014,Birmingham,AL,Basic,49,75-100k,Sedan
C009051,2024-03-04,Google Ads,Campaign_12,L008,Orlando,FL,None,27,75-100k,Sedan
C009052,2022-05-26,Meta Ads,Campaign_8,L003,Birmingham,AL,Basic,30,<40k,SUV
C009053,2025-12-18,Google Ads,Campaign_1,L020,Dallas,TX,None,47,<40k,Truck
C009054,2024-04-23,Meta Ads,Campaign_10,L002,Dallas,TX,None,53,100k+,Van
C009055,2025-11-30,Organic,Campaign_8,L007,Atlanta,GA,None,58,<40k,Van
C009056,2025-03-15,Google Ads,Campaign_8,L012,Atlanta,GA,Basic,57,40-75k,Van
C009057,2023-09-26,Google Ads,Campaign_1,L003,Dallas,TX,None,20,<40k,Van
C009058,2025-07-29,Meta Ads,Campaign_11,L027,Orlando,FL,Unlimited,46,100k+,Truck
C009059,2022-04-16,Referral,Campaign_10,L023,Birmingham,AL,Premium,47,<40k,Sedan
C009060,2024-11-17,Fleet,Campaign_3,L012,Atlanta,GA,Unlimited,58,100k+,Van
C009061,2022-05-27,Local Promo,Campaign_1,L013,Orlando,FL,Basic,24,<40k,Truck
C009062,2023-05-15,Meta Ads,Campaign_1,L001,Dallas,TX,None,49,<40k,Sedan
C009063,2022-07-25,Referral,Campaign_3,L025,Birmingham,AL,Unlimited,26,40-75k,Sedan
C009064,2022-12-13,Organic,Campaign_7,L018,Charlotte,NC,Premium,31,<40k,Truck
C009065,2022-07-16,Organic,Campaign_1,L004,Charlotte,NC,Basic,22,<40k,Van
C009066,2025-03-05,Meta Ads,Campaign_5,L024,Atlanta,GA,Basic,55,<40k,Sedan
C009067,2024-02-22,Meta Ads,Campaign_7,L020,Dallas,TX,Premium,51,100k+,Sedan
C009068,2022-03-23,Fleet,Campaign_5,L020,Birmingham,AL,Unlimited,37,<40k,Sedan
C009069,2024-05-21,Google Ads,Campaign_3,L018,Atlanta,GA,Unlimited,27,40-75k,Truck
C009070,2022-08-18,Meta Ads,Campaign_7,L009,Orlando,FL,None,67,40-75k,Truck
C009071,2024-11-04,Referral,Campaign_7,L004,Charlotte,NC,None,45,100k+,SUV
C009072,2022-08-11,Google Ads,Campaign_8,L001,Birmingham,AL,None,68,40-75k,Truck
C009073,2023-06-03,Referral,Campaign_10,L013,Nashville,TN,None,38,75-100k,Sedan
C009074,2022-11-18,Organic,Campaign_5,L030,Charlotte,NC,Premium,65,40-75k,Sedan
C009075,2024-11-27,Referral,Campaign_3,L030,Charlotte,NC,Unlimited,38,75-100k,Sedan
C009076,2023-11-10,Meta Ads,Campaign_8,L012,Charlotte,NC,None,57,75-100k,Sedan
C009077,2022-12-16,Meta Ads,Campaign_3,L009,Nashville,TN,Basic,59,40-75k,Van
C009078,2023-03-17,Referral,Campaign_6,L006,Atlanta,GA,None,32,<40k,Van
C009079,2025-07-12,Meta Ads,Campaign_5,L017,Nashville,TN,Premium,46,100k+,Sedan
C009080,2025-11-06,Referral,Campaign_3,L001,Atlanta,GA,Premium,27,<40k,Van
